V10|D25;V25|D25;V50|D25;V75|D25;V100|D25;V10|D50;V25|D50;V50|D50;V75|D50;V100|D50;V10|D75;V25|D75;V50|D75;V75|D75;V100|D75;V10|D99;V25|D99;V50|D99;V75|D99;V100|D99;
65022;933289;6803868;30213826;47638806;101689;1253023;10098001;35299738;90974412;142756;2086089;17136535;52925163;127537927;168666;2699645;26732447;58945340;136614639;
68445;821334;7598801;19656758;51655518;112933;1571290;10062801;38861293;88947967;115867;1843600;17564314;56754140;125520283;167200;2436133;22372048;64290363;137890151;
69911;952845;6700712;20284492;46636095;154489;1604045;10033957;35672271;87953078;156933;2026934;19395203;56078007;115876948;155955;2251334;19571691;56039874;138653307;
84577;986089;6446490;21405025;50323784;88978;1454934;10335112;35195115;82109388;128089;2226889;17341869;55554896;110575925;166712;2174578;18422802;63506186;140459262;
73823;991955;7493201;19679736;47023295;98267;1447600;10038356;40330894;89960456;137866;2335423;16116225;50791651;114426414;153512;3340579;19362447;55610630;145305618;
67956;935244;6587778;22263025;53404274;108044;1205111;10279868;37738805;85653834;136400;2357911;14622669;59235741;113692103;160355;2951423;26394136;52943251;153015886;
133466;793956;6165379;26349159;48886940;105600;1200711;11895646;34271116;82043878;109022;1831867;13191691;51585118;129852328;176978;2414623;26920670;59370675;152761175;
69911;894178;6819512;25328359;48736362;89467;1560533;10717913;34394804;86135877;129556;2050400;14269201;51781651;124619749;177956;2507022;18766981;53782673;149230419;
110000;853600;7769424;20006802;48268984;89467;1406045;10464179;38710716;88721612;161334;2185334;13680091;49249695;115694592;193112;2162845;22072847;64268853;166873443;
68933;1327822;6930001;19953025;48459651;100222;1214400;12156224;36378716;89961433;174533;1811822;14278002;54847963;124861749;208755;2406800;21010491;56396274;211614116;
64045;1134223;6740312;22022981;46990539;89466;1545378;10879735;34813782;84025833;147645;1998089;13941158;72724187;115195436;161334;2807200;19492002;70124764;183334823;
67956;991956;5906267;25789870;48813117;102178;1802044;13486979;36854405;91482367;139334;2105156;15066580;49056584;110358858;155467;2742178;22281603;55680541;156662509;
67467;807644;7051734;19554580;46735828;110489;1618223;13349112;35812093;84380277;137377;2119822;14072668;47685251;115295170;154978;2814534;19382002;56551252;147983752;
63556;889778;8765290;24679603;50536451;88489;1280889;11102668;37170227;89324412;127600;2141333;15280714;45784939;112193169;195555;3363556;19683158;57712852;161423310;
68933;795423;7542579;19913425;48700673;116356;1465689;10885112;38818272;89854856;115378;2037690;16473113;47383607;116974015;171112;2360844;20915647;55351518;164757043;
70889;832089;5847601;20002892;47849517;119778;1396756;10381557;41890450;83378055;114400;1742400;19295958;51894095;117829081;171111;2303645;21189425;63412808;151716908;
79688;893200;8114090;21411381;46481606;86044;1409467;11073823;35625338;93836367;160355;2148178;14291202;55400407;109060858;133955;2623378;20564136;55444407;159259487;
70889;949423;6303245;19433824;46775428;94845;1427067;10204090;37976893;83776500;131023;1959467;15980313;51170540;113484326;158889;2831645;19520358;63435297;196953803;
68444;1232978;7598312;22016137;46437606;107066;1746311;11583735;35989071;87895878;162311;1910578;14283868;49796762;110405792;153511;2325645;19687070;58898896;156883487;
88978;888311;6489023;21246136;49653517;94844;1275022;10684179;35437605;86881922;220489;1734578;13569113;62766008;119337793;125644;3043334;23228581;58361118;170209133;
63066;1111734;6025556;25390448;50345784;96311;1415333;10391334;34276493;83258278;146667;1563466;13938712;54560007;111938459;190177;2446889;18203292;59101785;147062197;
79200;914222;5778668;19903647;55337829;106088;1278445;10604491;37929471;95370013;122222;1582534;13794980;53048851;114064147;179911;2189245;18971825;56704763;159456020;
66978;919111;6128712;23761959;46969028;117333;1445156;10887068;36754183;81032855;228800;1690578;14412446;51632540;110509925;148133;2263556;22995870;60429119;173360022;
61111;890267;7684356;23122492;47977118;88000;1692534;10601557;36054093;84304988;131511;1962400;19386891;56992230;110251791;151555;2221022;20671202;57306585;153194819;
66978;915201;7635957;21852358;51258051;91911;1358623;11591068;35303160;81445477;165733;1607466;16829514;57495785;118248548;150578;2409734;18499558;60591430;164142021;
101200;835511;6994534;19636224;52503740;90445;1371822;11125157;34818182;85021211;127111;1675911;14090757;58057030;125282194;232711;2778844;17741780;55389651;152100198;
65022;1025200;6349200;19747203;55049385;88978;1304844;11854579;35667871;92141878;143734;1941867;17259246;53696629;119108015;145689;2553956;19405958;55851651;158179042;
68934;842845;6313023;20875070;47267251;99734;1723823;10306268;43632850;90239611;144222;1741423;14031601;52441651;107953036;153023;2676667;19154180;56142052;173178155;
67956;986089;6597068;22696181;47146984;102178;1807911;10072090;38283427;86150055;116845;1911067;14364535;59114985;108097747;166711;2274311;21508181;64164230;191038247;
74800;1166000;6279778;20364669;45276006;117822;1273066;11240046;34134226;87876322;117333;1764890;13638046;58251607;111705747;271822;2465467;19821514;61356053;138325262;
69911;1512623;5942934;22257158;49940006;155956;1717956;11812535;36598716;83949078;170133;1817200;13882979;51007740;125484104;153022;2706000;19268091;59475296;146337174;
62089;1144978;5941957;21933513;45829917;100711;1526311;10768268;35505071;89619700;154489;1812311;13916224;53245873;120603527;166222;2436623;21392803;55502585;137604639;
65511;1017378;7433557;20802225;49657429;105600;1485244;10226579;42034672;88288456;143245;1785422;13893735;57524629;111520948;131023;2859022;19345824;55502096;153845042;
74800;1015422;6770623;20158358;49561606;107067;1611378;11794446;39445027;86198455;131022;1639733;14035513;51008718;108090903;162312;2247911;46450806;63160052;139267351;
122222;1614312;6123334;21779025;51968895;85067;1411911;11140802;38022360;90287033;129556;1915955;15865424;57786674;108051303;208266;2287512;28478270;57469874;139669707;
135422;989512;5970312;21538491;46307562;98756;1423644;10257379;40443827;86877034;165733;1844089;13856091;52669474;122935038;165245;2256223;22764136;62260986;158596553;
66000;854578;6754490;44933295;52106762;117822;1412400;10622579;43986317;90467923;114400;1945778;15252358;57687429;111610903;251777;2122756;22396003;56474496;135219350;
118311;890756;6927556;26762270;46437117;107067;1435867;10771202;37186850;84367077;161334;1609911;14971246;52500317;110499169;186756;2581823;26691381;60589963;147115974;
63555;917155;6962268;24459114;49175873;153022;1379644;11482535;39961783;94494901;130533;1756578;13727513;48600451;116858637;175022;2719200;27296626;58739030;141134907;
63556;865333;7151468;23887603;51943962;110000;1483777;11107068;45561028;85716900;140311;2036222;15386313;86403789;112910859;177467;2324178;23122003;58719474;144488685;
59644;940133;5715600;27310314;46792051;86533;1582533;10328268;36416850;86752367;132489;1881245;15480179;59929475;112996415;188223;2555422;27320581;55590096;142340996;
66489;1006622;8491513;25089781;46893250;113911;1702800;14263824;47570362;86256145;119289;1890045;14058980;68721164;113997659;172089;3258933;21067203;58634897;140567796;
58178;810089;7006268;25235469;47178273;92889;1380134;12353246;39729072;86678545;144222;1973156;13899113;63997519;112489436;156934;2333955;19697336;55595474;146422730;
79689;950400;5921422;23179202;46462051;96800;1611378;10899291;38549383;94641079;130044;1712089;17178580;56804496;119255660;144222;2529023;27722937;57286052;146192463;
72844;841378;6499779;31542137;49091784;92889;1526311;10533113;38740539;85086722;160844;2105644;14437869;60231119;109056948;186756;2429289;22384269;58407563;149445530;
63067;2611156;6163912;22150581;48367251;93377;1838712;13238135;39365339;88892722;114400;1964355;15340358;52761874;108816903;254222;2642934;23809870;61298363;141816418;
67467;1056489;6620535;23055514;48886940;96311;1484755;10344891;37837560;84747433;130045;1834801;13484046;58911608;116179081;215111;2447867;21073069;62235564;153387442;
59645;987066;5778179;19770670;46598450;87511;1250578;10769246;46431740;90332501;137378;2039156;17412269;50005517;118379082;158889;2518756;30464137;56271119;144772730;
61111;993422;5968356;23070181;47098095;127111;1338578;11485957;39362893;105109169;178444;1972178;15010846;62690230;116745215;181866;2754889;23057470;60618808;154578375;
69911;1110756;6695334;23248137;46976851;100711;1438312;13388713;39486583;87909567;139334;2021556;16697025;50741784;108037125;149600;2726534;21469069;55579341;136952462;
72355;4844401;5929734;21937425;48832184;171600;1472533;9855023;37702627;90801345;172578;1828934;15495335;57304141;114422015;157423;2224444;25614848;62355830;141958196;
111956;1117600;7021912;23745826;47689162;97289;1534623;10769246;40059072;89280412;158889;1897867;13595513;60787963;113633437;163289;2609689;22807158;62493697;133332239;
76267;923511;5702401;22384269;48600450;93866;1448578;10250535;35872227;86518677;149600;2211734;15172668;62588541;111972192;141289;2378934;27736137;56828940;128482950;
75289;1336134;5766446;25208581;53250762;120756;1998578;10147868;46364762;86338767;136400;1959467;14091246;54723296;115164637;181378;2537823;23246181;61591208;136652284;
67467;771956;6127734;22519692;52544318;139334;1427555;11228312;38540094;84400322;134934;2206356;15336446;59287564;117272237;187733;2239112;22748981;57375029;157218864;
68934;904934;5813379;22071870;45992228;112445;1344445;10037868;42866272;86526011;129067;2434667;13835557;54850407;122146459;145689;2351067;24888847;55474229;137346507;
65022;934267;6426445;21242714;50429873;111956;1468134;10954045;53712762;83464588;175022;1979511;15720224;56184585;112297792;160845;2541734;22616981;57664941;133539039;
71377;980711;6131157;25611915;47060939;125644;1452000;13723113;41353161;88957744;111955;2009823;15825825;49270717;123878104;195555;2647334;21859203;58562541;140828862;
66977;887333;6106712;23106359;51670184;103156;1375245;10070624;39038272;102925302;173555;1732622;13881024;60167563;108925436;158889;3350356;25720937;58495074;129831794;
63067;800311;6301779;22178937;62706852;128578;1352267;10425557;36048227;85677300;149600;1775156;13965601;55206808;113717037;146667;2728979;23607959;60009652;165773932;
60133;1122978;6138001;23400670;48509517;91911;1480844;10602535;36619738;87954056;360800;1726756;14377735;56389429;115622237;178444;2497734;22278181;60089830;145227885;
73822;1076533;6200579;25984937;51919029;95823;1306800;10891957;38726361;84108944;132978;2176044;15313958;52705163;114436192;157422;2876133;20791958;59966141;144805485;
71378;897600;6100845;23856314;48905028;87022;1484756;10015868;38421294;85880677;126622;1914489;13869779;71743965;127080327;164267;2990534;21891470;56681785;150142197;
139333;980222;10583468;23460314;46190228;127112;1936489;10160090;43305783;91283878;127111;2231289;15655691;51368051;114441570;167200;2930890;20968936;63005075;143586685;
60134;1034978;5991334;20786092;48161428;115378;1478400;10370312;37751516;87931078;120756;1750222;14136224;59003030;122282371;164756;2757823;23005647;60261919;160830287;
83111;924978;7205735;23876848;51669695;349067;1424622;11660001;44550495;82769877;116844;2200000;14264313;51635473;112701614;160356;2394089;21373247;74343876;163873132;
72844;947466;6496845;23707203;47668629;102667;1570312;10000713;62507874;82887211;166222;1912533;13645379;60726852;112255259;194088;2789112;19033425;57301207;163765087;
64044;938178;5838801;22704981;48129650;130044;1671023;11352002;48712895;83841522;136400;2136934;14731202;52654807;115243837;169156;2178000;16810936;56570807;139777751;
57200;976800;6248001;21155203;48798451;100711;1703289;10717423;44648761;94448945;152533;2099290;15268979;59763741;114240636;140311;2528533;19739381;61567741;145340818;
201911;985600;6334045;23521914;45761472;97289;1256933;10321912;40765516;86158855;123689;2281156;14310268;62291297;121789082;152045;2578401;16809958;56747296;158496821;
68445;886844;6939290;21490581;47964895;91911;1301911;12025690;44495739;88871700;115867;1785423;16071736;57896185;113622192;158400;2625333;18064447;60281963;141327040;
85066;852623;6112579;23309247;50088140;120267;1502355;11752891;41280805;97093345;130534;1988311;13540757;54349784;117079126;188222;3191467;21980447;56525340;157615843;
61111;1036933;6236756;21964803;49700451;114400;1798133;10566846;37703605;83820500;167200;2084134;15664980;56907652;111200236;153022;2910845;18653069;55716718;147636152;
59156;1285778;6750579;26778893;46737295;83111;1611867;12409957;39357516;83842499;128089;1766356;13519736;47905740;114781836;150089;3861734;22335869;64704452;154457130;
114400;970444;7054178;21784891;51847651;129067;1452978;10057424;40140716;82946366;132977;1641689;15848313;53012673;117127037;185289;2697690;16861291;56926230;141016595;
199956;831111;6312045;23552714;44109028;93867;1872933;11464934;38901872;88004900;151067;2016667;18392980;49395873;114849793;154489;2678134;21365425;70824364;148938552;
65022;1058444;7340667;20351958;46971472;98755;1468133;10163024;45886628;86466856;134444;1823556;16243335;54883162;119602771;174533;1972178;17969114;60804096;164086776;
67467;1081422;5923867;19602002;51375384;93378;1555645;10510135;57188763;90900100;114889;2131556;14097112;50498806;110186281;155956;2216622;16576269;57419519;145763218;
